TrialNumber;bg_or;t_or;num_distractors;trial_id;trial_rep;participant;trial_type;trial_index;resp_rt;resp_corr;resp_keys;target_pos;target_size;singleton_id;singleton_pos;singleton_size;singleton_ori;lures_pos;lures_size;lures_ori;original_TrialNum;thisRepN_original;thisRepN;bg_or_original;t_or_original;num_distractors_original;ran;order;trial_inblock_index;block_index
99;0;0;8;4;0;14.0;test_freeview;99.0;5555.0;5555.0;freeview_timeup;[468.0, 188.0];[35.0, 30.0];0.0;[-454.0, 190.0];[35.0, 30.0];1.0;[[-454.0, -309.0], [-469.0, -182.0], [-470.0, -66.0], [-287.0, -46.0], [300.0, -172.0], [296.0, -60.0], [631.0, -175.0], [641.0, 56.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 1, 1, 1, 0, 0];87.0;4.0;4.0;0.0;0.0;8.0;1.0;98.0;39.0;2.0
100;0;1;0;11;0;14.0;test_freeview;100.0;5555.0;5555.0;freeview_timeup;[456.0, -62.0];[35.0, 30.0];1.0;[-294.0, 191.0];[35.0, 30.0];1.0;[];[];[];102.0;4.0;4.0;0.0;1.0;0.0;1.0;99.0;40.0;2.0
101;0;1;4;13;0;14.0;test_freeview;101.0;5555.0;5555.0;freeview_timeup;[-302.0, -291.0];[35.0, 30.0];0.0;[286.0, 168.0];[35.0, 30.0];1.0;[[-465.0, -290.0], [-477.0, 63.0], [617.0, -310.0], [632.0, -66.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 1];105.0;5.0;5.0;0.0;1.0;4.0;1.0;100.0;41.0;2.0
102;0;1;0;11;0;14.0;test_freeview;102.0;5555.0;5555.0;freeview_timeup;[-313.0, -68.0];[35.0, 30.0];0.0;[303.0, -291.0];[35.0, 30.0];0.0;[];[];[];101.0;5.0;5.0;0.0;1.0;0.0;1.0;101.0;42.0;2.0
103;0;0;16;5;0;14.0;test_freeview;103.0;5555.0;5555.0;freeview_timeup;[461.0, -166.0];[35.0, 30.0];1.0;[-617.0, -48.0];[35.0, 30.0];1.0;[[-629.0, -302.0], [-633.0, -167.0], [-465.0, -189.0], [-475.0, 177.0], [-304.0, -177.0], [-308.0, -51.0], [-306.0, 72.0], [-298.0, 295.0], [286.0, -195.0], [285.0, -54.0], [478.0, -305.0], [479.0, 58.0], [621.0, -292.0], [631.0, -171.0], [629.0, -53.0], [629.0, 300.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0];90.0;5.0;5.0;0.0;0.0;16.0;1.0;102.0;43.0;2.0
104;1;0;0;6;0;14.0;test_freeview;104.0;5555.0;5555.0;freeview_timeup;[616.0, 57.0];[35.0, 30.0];1.0;[-645.0, 72.0];[35.0, 30.0];1.0;[];[];[];92.0;5.0;5.0;1.0;0.0;0.0;1.0;103.0;44.0;2.0
105;1;1;16;20;0;14.0;test_freeview;105.0;5555.0;5555.0;freeview_timeup;[637.0, 181.0];[35.0, 30.0];0.0;[-634.0, -182.0];[35.0, 30.0];0.0;[[-638.0, -312.0], [-625.0, 48.0], [-635.0, 191.0], [-617.0, 285.0], [-453.0, 70.0], [-468.0, 314.0], [-308.0, -50.0], [-288.0, 45.0], [291.0, -298.0], [291.0, -177.0], [478.0, -73.0], [474.0, 46.0], [454.0, 191.0], [644.0, -293.0], [628.0, -185.0], [639.0, 66.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];119.0;5.0;5.0;1.0;1.0;16.0;1.0;104.0;45.0;2.0
106;0;1;8;14;0;14.0;test_freeview;106.0;5555.0;5555.0;freeview_timeup;[308.0, -298.0];[35.0, 30.0];0.0;[-471.0, -57.0];[35.0, 30.0];0.0;[[-629.0, -194.0], [-640.0, 69.0], [-473.0, 180.0], [-289.0, 176.0], [301.0, 55.0], [289.0, 192.0], [292.0, 286.0], [469.0, -51.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 1, 0, 0, 0, 0, 1];107.0;5.0;5.0;0.0;1.0;8.0;1.0;105.0;46.0;2.0
107;0;1;16;15;0;14.0;test_freeview;107.0;5555.0;5555.0;freeview_timeup;[479.0, 297.0];[35.0, 30.0];0.0;[-307.0, 304.0];[35.0, 30.0];1.0;[[-637.0, -307.0], [-645.0, 49.0], [-624.0, 285.0], [-472.0, -289.0], [-456.0, -191.0], [-469.0, 294.0], [-292.0, -294.0], [-288.0, 175.0], [304.0, -190.0], [309.0, -53.0], [289.0, 47.0], [314.0, 185.0], [304.0, 310.0], [459.0, -287.0], [628.0, -183.0], [636.0, 47.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1];109.0;5.0;5.0;0.0;1.0;16.0;1.0;106.0;47.0;2.0
108;1;0;8;9;0;14.0;test_freeview;108.0;5555.0;5555.0;freeview_timeup;[297.0, -178.0];[35.0, 30.0];1.0;[-632.0, 287.0];[35.0, 30.0];0.0;[[-631.0, 190.0], [-464.0, -189.0], [-472.0, 66.0], [-298.0, 174.0], [458.0, -177.0], [451.0, -57.0], [643.0, -294.0], [621.0, -70.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 0, 0, 1, 1, 1, 0];98.0;5.0;5.0;1.0;0.0;8.0;1.0;107.0;48.0;2.0
109;1;1;0;16;0;14.0;test_freeview;109.0;5555.0;5555.0;freeview_timeup;[-617.0, 287.0];[35.0, 30.0];0.0;[625.0, 63.0];[35.0, 30.0];1.0;[];[];[];111.0;5.0;5.0;1.0;1.0;0.0;1.0;108.0;49.0;2.0
110;0;1;2;12;0;14.0;test_freeview;110.0;5555.0;5555.0;freeview_timeup;[314.0, 193.0];[35.0, 30.0];0.0;[-286.0, -315.0];[35.0, 30.0];1.0;[[-462.0, 52.0], [299.0, 310.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 1];103.0;5.0;5.0;0.0;1.0;2.0;1.0;109.0;50.0;2.0
111;1;1;4;18;0;14.0;test_freeview;111.0;5555.0;5555.0;freeview_timeup;[-640.0, 301.0];[35.0, 30.0];0.0;[631.0, -286.0];[35.0, 30.0];0.0;[[-642.0, -191.0], [-311.0, 52.0], [307.0, 166.0], [615.0, -59.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 0];115.0;5.0;5.0;1.0;1.0;4.0;1.0;110.0;51.0;2.0
112;0;0;4;3;0;14.0;test_freeview;112.0;5555.0;5555.0;freeview_timeup;[-308.0, 178.0];[35.0, 30.0];1.0;[639.0, -314.0];[35.0, 30.0];1.0;[[-632.0, -311.0], [-302.0, -287.0], [450.0, 305.0], [620.0, 193.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1];86.0;5.0;5.0;0.0;0.0;4.0;1.0;111.0;52.0;2.0
113;0;0;8;4;0;14.0;test_freeview;113.0;5555.0;5555.0;freeview_timeup;[-641.0, -56.0];[35.0, 30.0];1.0;[472.0, 74.0];[35.0, 30.0];0.0;[[-632.0, -187.0], [-624.0, 71.0], [-476.0, 194.0], [-289.0, 180.0], [310.0, -298.0], [285.0, -191.0], [292.0, 314.0], [462.0, 289.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 1, 0, 1, 1, 1, 1];88.0;5.0;5.0;0.0;0.0;8.0;1.0;112.0;53.0;2.0
114;1;1;2;17;0;14.0;test_freeview;114.0;5555.0;5555.0;freeview_timeup;[-452.0, -50.0];[35.0, 30.0];0.0;[637.0, -173.0];[35.0, 30.0];0.0;[[-645.0, -303.0], [452.0, 291.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];113.0;5.0;5.0;1.0;1.0;2.0;1.0;113.0;54.0;2.0
115;0;0;2;2;0;14.0;test_freeview;115.0;5555.0;5555.0;freeview_timeup;[-632.0, 60.0];[35.0, 30.0];1.0;[639.0, 178.0];[35.0, 30.0];1.0;[[-626.0, -169.0], [294.0, 307.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 1];84.0;5.0;5.0;0.0;0.0;2.0;1.0;114.0;55.0;2.0
116;1;0;4;8;0;14.0;test_freeview;116.0;5555.0;5555.0;freeview_timeup;[-627.0, -175.0];[35.0, 30.0];1.0;[296.0, 52.0];[35.0, 30.0];0.0;[[-637.0, 72.0], [-297.0, 73.0], [312.0, 188.0], [477.0, -62.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 1, 0, 0];96.0;5.0;5.0;1.0;0.0;4.0;1.0;115.0;56.0;2.0
117;1;1;8;19;0;14.0;test_freeview;117.0;5555.0;5555.0;freeview_timeup;[459.0, -75.0];[35.0, 30.0];0.0;[-465.0, 307.0];[35.0, 30.0];0.0;[[-627.0, 179.0], [-457.0, -169.0], [-461.0, -72.0], [-286.0, -314.0], [475.0, -307.0], [454.0, -171.0], [644.0, -72.0], [629.0, 165.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 1, 0, 1, 1, 1];117.0;5.0;5.0;1.0;1.0;8.0;1.0;116.0;57.0;2.0
118;0;0;0;1;0;14.0;test_freeview;118.0;5555.0;5555.0;freeview_timeup;[-471.0, -55.0];[35.0, 30.0];1.0;[472.0, -57.0];[35.0, 30.0];1.0;[];[];[];82.0;5.0;5.0;0.0;0.0;0.0;1.0;117.0;58.0;2.0
119;1;0;2;7;0;14.0;test_freeview;119.0;5555.0;5555.0;freeview_timeup;[462.0, 70.0];[35.0, 30.0];1.0;[-636.0, -195.0];[35.0, 30.0];1.0;[[-627.0, 303.0], [458.0, -307.0]];[[35.0, 30.0], [35.0, 30.0]];[1, 0];94.0;5.0;5.0;1.0;0.0;2.0;1.0;118.0;59.0;2.0
120;1;0;16;10;0;14.0;test_freeview;120.0;5555.0;5555.0;freeview_timeup;[288.0, -60.0];[35.0, 30.0];1.0;[-460.0, -53.0];[35.0, 30.0];1.0;[[-622.0, -166.0], [-476.0, -299.0], [-480.0, 179.0], [-452.0, 287.0], [-292.0, -169.0], [-288.0, -58.0], [-303.0, 50.0], [-299.0, 303.0], [299.0, -299.0], [461.0, -193.0], [450.0, -61.0], [451.0, 58.0], [642.0, -180.0], [632.0, -62.0], [620.0, 166.0], [633.0, 303.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1];100.0;5.0;5.0;1.0;0.0;16.0;1.0;119.0;60.0;2.0
121;0;0;4;3;0;14.0;test_freeview;121.0;5555.0;5555.0;freeview_timeup;[-291.0, 181.0];[35.0, 30.0];0.0;[466.0, -190.0];[35.0, 30.0];0.0;[[-618.0, 180.0], [-454.0, 313.0], [471.0, 185.0], [620.0, 193.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[0, 0, 1, 1];125.0;6.0;6.0;0.0;0.0;4.0;1.0;120.0;1.0;3.0
122;0;0;16;5;0;14.0;test_freeview;122.0;8888.0;8888.0;8888;[-301.0, 60.0];[35.0, 30.0];0.0;[630.0, -294.0];[35.0, 30.0];0.0;[[-638.0, -183.0], [-616.0, -63.0], [-629.0, 58.0], [-456.0, -289.0], [-472.0, -67.0], [-478.0, 175.0], [-473.0, 289.0], [-311.0, -63.0], [287.0, -51.0], [457.0, -180.0], [462.0, -58.0], [469.0, 65.0], [472.0, 187.0], [621.0, -64.0], [618.0, 62.0], [619.0, 185.0]];[[35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0], [35.0, 30.0]];[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0];129.0;6.0;6.0;0.0;0.0;16.0;1.0;121.0;2.0;3.0
123;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
124;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
125;1;1;4;18;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
126;1;1;16;20;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
127;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
128;1;0;4;8;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
129;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
130;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
131;0;1;2;12;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
132;1;1;0;16;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
133;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
134;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
135;0;1;0;11;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
136;1;1;8;19;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
137;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
138;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
139;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
140;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
141;1;1;0;16;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
142;1;1;4;18;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
143;1;0;4;8;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
144;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
145;0;1;0;11;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
146;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
147;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
148;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
149;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
150;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
151;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
152;1;1;16;20;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
153;0;1;2;12;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
154;0;0;4;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
155;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
156;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
157;0;0;16;5;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
158;1;1;8;19;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
159;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
160;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
161;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
162;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
163;1;1;16;20;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
164;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
165;1;0;4;8;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
166;0;1;0;11;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
167;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
168;1;1;0;16;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
169;1;1;8;19;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
170;0;0;4;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
171;1;1;4;18;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
172;0;0;16;5;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
173;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
174;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
175;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
176;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
177;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
178;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
179;0;1;2;12;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
180;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
181;1;1;8;19;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
182;0;0;16;5;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
183;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
184;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
185;1;1;4;18;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
186;0;1;2;12;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
187;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
188;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
189;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
190;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
191;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
192;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
193;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
194;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
195;0;0;4;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
196;1;1;16;20;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
197;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
198;1;0;4;8;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
199;0;1;0;11;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
200;1;1;0;16;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
201;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
202;1;0;4;8;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
203;0;1;2;12;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
204;0;1;0;11;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
205;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
206;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
207;0;0;16;5;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
208;1;1;0;16;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
209;1;1;8;19;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
210;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
211;1;1;4;18;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
212;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
213;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
214;1;1;16;20;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
215;0;0;4;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
216;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
217;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
218;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
219;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
220;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
221;1;0;2;7;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
222;0;1;8;14;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
223;1;1;2;17;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
224;0;0;2;2;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
225;1;0;16;10;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
226;0;0;8;4;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
227;1;0;8;9;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
228;0;0;4;3;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
229;0;1;4;13;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
230;1;0;0;6;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
231;0;1;16;15;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
232;0;0;0;1;0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;0.0;--;--;--
